condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,loss,test_acc
task_aligned,drtp_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,652342848.0,0.269775390625
task_aligned,ndfa_random_kronecker,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.358511358499527,0.603515625
task_aligned,ndfa_random_kronecker,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,0.4149519503116607,0.630615234375
mixed_context,drtp_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,4141864448.0,0.134033203125
mixed_context,ndfa_random_kronecker,2.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.1294356435537338,0.34130859375
mixed_context,drtp_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.4,4750587904.0,0.12060546875
task_aligned,ndfa_random_kronecker,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,0.7043415307998657,0.705078125
task_aligned,ndfa_random_kronecker,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,0.7316411137580872,0.70556640625
mixed_context,ndfa_random_kronecker,2.0,1.0,0.0,14.0,2048.0,0.15,0.4,0.1169790178537368,0.364990234375
mixed_context,ndfa_random_kronecker,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,0.1142952814698219,0.344482421875
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.0,436.5466613769531,0.47119140625
low_sample_noisy,fa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.0,4319.27978515625,0.21044921875
low_sample_noisy,fa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.0,31060.28515625,0.450439453125
low_sample_noisy,fa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,3062.8173828125,0.483154296875
task_aligned,vnc,3.0,2.0,0.0,14.0,512.0,0.15,0.4,1.4725972414016724,0.849853515625
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,470.7326049804688,0.529296875
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.0,264.84259033203125,0.510498046875
task_aligned,vnc,3.0,1.0,0.0,14.0,512.0,0.15,0.4,1.482546091079712,0.859130859375
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.2,0.5328328609466553,0.2919921875
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.2,0.5217616558074951,0.264892578125
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.2,0.5454473495483398,0.270751953125
task_aligned,vnc,3.0,0.0,0.0,14.0,512.0,0.15,0.4,1.475594401359558,0.856201171875
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.4,0.7161721587181091,0.271240234375
nuisance_dominant,fa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.4,44136.953125,0.132080078125
nuisance_dominant,fa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.2,58302.4375,0.1181640625
nuisance_dominant,fa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.2,176397.875,0.130615234375
mixed_context,fa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.4,15228.1357421875,0.164306640625
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.7832579016685486,0.347412109375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.4,0.728496789932251,0.363037109375
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,0.7496374845504761,0.350341796875
task_aligned,drtp_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,267415008.0,0.352783203125
task_aligned,drtp_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,503170400.0,0.424072265625
mixed_context,fa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.4,1019.17578125,0.118896484375
mixed_context,fa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,3268.3916015625,0.13525390625
mixed_context,fa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,625606.75,0.13330078125
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,0.8381369709968567,0.369140625
mixed_context,fa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,34437.84375,0.15966796875
mixed_context,fa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,1658.3555908203125,0.123779296875
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,1.0902981758117676,0.81494140625
mixed_context,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,19090.84375,0.190673828125
mixed_context,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,44541.29296875,0.171142578125
task_aligned,ndfa_random_kronecker,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,0.3746104538440704,0.616455078125
nuisance_dominant,ndfa_random_kronecker,1.0,1.0,0.0,14.0,512.0,0.15,0.2,0.0533040314912796,0.376708984375
nuisance_dominant,drtp_random,1.0,1.0,0.0,14.0,512.0,0.15,0.2,87601056.0,0.126708984375
nuisance_dominant,drtp_random,1.0,0.0,0.0,14.0,512.0,0.15,0.2,50627416.0,0.120361328125
nuisance_dominant,vnc,1.0,0.0,0.0,14.0,512.0,0.15,0.2,1.1996309757232666,0.144775390625
nuisance_dominant,drtp_random,1.0,2.0,0.0,14.0,512.0,0.15,0.2,102865832.0,0.1201171875
nuisance_dominant,fa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.4,126609.015625,0.125244140625
nuisance_dominant,fa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.4,79850.40625,0.132080078125
nuisance_dominant,ndfa_random_kronecker,1.0,0.0,0.0,14.0,512.0,0.15,0.2,0.0544108375906944,0.359619140625
nuisance_dominant,ndfa_random_kronecker,1.0,2.0,0.0,14.0,512.0,0.15,0.2,0.0546016506850719,0.37548828125
low_sample_noisy,nmnc,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,1.0545119047164917,0.457275390625
low_sample_noisy,nmnc,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.7767565250396729,0.492919921875
low_sample_noisy,vnc,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.3914798498153686,0.58935546875
low_sample_noisy,bp,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.2677510976791382,0.6416015625
low_sample_noisy,nmnc,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.9142899513244628,0.43505859375
low_sample_noisy,vnc,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.4468135833740234,0.572998046875
task_aligned,nmnc,3.0,0.0,0.0,14.0,512.0,0.15,0.4,1.55944561958313,0.837646484375
mixed_context,bp,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.2839173078536987,0.299072265625
mixed_context,nmnc,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,1.749161720275879,0.244140625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.4,13965.87890625,0.14453125
mixed_context,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.4,9352.7724609375,0.136962890625
mixed_context,nmnc,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,1.6875122785568235,0.258056640625
task_aligned,vnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.3769313097000122,0.92578125
task_aligned,drtp_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,580944640.0,0.2705078125
mixed_context,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.4,30222.150390625,0.164794921875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,1.1070996522903442,0.802734375
mixed_context,ndfa_random_kronecker,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,0.1775504499673843,0.37939453125
mixed_context,ndfa_random_kronecker,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,0.186169758439064,0.377197265625
mixed_context,ndfa_random_kronecker,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,0.1934319138526916,0.3662109375
mixed_context,vnc,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,1.4370992183685305,0.285400390625
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.0780543088912964,0.80615234375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,0.8033393025398254,0.3896484375
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,0.8570241928100586,0.3720703125
nuisance_dominant,nmnc,1.0,1.0,0.0,14.0,512.0,0.15,0.2,1.5309598445892334,0.13916015625
nuisance_dominant,nmnc,1.0,0.0,0.0,14.0,512.0,0.15,0.2,1.5613723993301392,0.134521484375
nuisance_dominant,vnc,1.0,2.0,0.0,14.0,512.0,0.15,0.2,1.7151741981506348,0.143798828125
nuisance_dominant,bp,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.6399964690208435,0.16650390625
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.4,7963.8193359375,0.12646484375
nuisance_dominant,vnc,1.0,1.0,0.0,14.0,512.0,0.15,0.2,1.1599671840667725,0.138916015625
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.4,22281.775390625,0.113525390625
low_sample_noisy,ndfa_random_kronecker,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.0177741795778274,0.86083984375
low_sample_noisy,drtp_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,394622016.0,0.12451171875
low_sample_noisy,drtp_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,358693632.0,0.131103515625
low_sample_noisy,vnc,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.5102027654647827,0.520263671875
low_sample_noisy,drtp_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,426651008.0,0.125244140625
task_aligned,nmnc,3.0,2.0,0.0,14.0,512.0,0.15,0.4,1.5542649030685425,0.83984375
task_aligned,nmnc,3.0,1.0,0.0,14.0,512.0,0.15,0.4,1.5599607229232788,0.83740234375
low_sample_noisy,ndfa_random_kronecker,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.0198003556579351,0.86279296875
low_sample_noisy,ndfa_random_kronecker,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.0180776268243789,0.853759765625
task_aligned,vnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.3731069564819336,0.918701171875
mixed_context,vnc,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,1.4370619058609009,0.291748046875
mixed_context,vnc,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.4659574031829834,0.2822265625
mixed_context,nmnc,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.697858810424805,0.264404296875
task_aligned,vnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.3778403997421265,0.92333984375
mixed_context,drtp_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,2812313088.0,0.117919921875
mixed_context,drtp_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,2088909440.0,0.11767578125
mixed_context,drtp_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,6620802048.0,0.125732421875
mixed_context,vnc,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.4158159494400024,0.30859375
mixed_context,vnc,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.3816810846328735,0.32373046875
mixed_context,nmnc,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.648582935333252,0.302490234375
mixed_context,vnc,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.388381838798523,0.33056640625
mixed_context,drtp_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,4753838080.0,0.134033203125
mixed_context,drtp_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.4,2849885952.0,0.12060546875
task_aligned,fa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,73600.3125,0.709228515625
task_aligned,fa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,70343.4609375,0.405517578125
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,5519.2060546875,0.119873046875
nuisance_dominant,fa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,50501.26171875,0.130126953125
nuisance_dominant,fa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,20160.48828125,0.126953125
nuisance_dominant,fa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,364548.65625,0.12451171875
nuisance_dominant,bp,0.0,0.0,0.0,14.0,512.0,0.05,0.4,0.7837498188018799,0.16796875
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,8414.5439453125,0.120361328125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,38392.26953125,0.122314453125
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.4,2839.872314453125,0.126220703125
low_sample_noisy,fa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,18427.849609375,0.248291015625
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.0773514583706855,0.831298828125
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.0934589505195617,0.829833984375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.0764149725437164,0.82373046875
nuisance_dominant,nmnc,1.0,2.0,0.0,14.0,512.0,0.15,0.2,1.3747782707214355,0.136962890625
task_aligned,dfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.4,3.642960548400879,0.428466796875
task_aligned,bp,4.0,0.0,0.0,14.0,512.0,0.15,0.4,1.366537094116211,0.85498046875
low_sample_noisy,fa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,6292.384765625,0.263427734375
mixed_context,nmnc,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.633371353149414,0.29052734375
mixed_context,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,22938.1171875,0.146728515625
mixed_context,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,4244.26220703125,0.15625
mixed_context,drtp_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.4,4442821632.0,0.12060546875
task_aligned,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,28.750146865844727,0.4326171875
mixed_context,nmnc,2.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.6351118087768557,0.29833984375
task_aligned,fa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,25710.37109375,0.40283203125
mixed_context,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,2927.83251953125,0.227783203125
mixed_context,bp,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.2420014142990112,0.32080078125
mixed_context,ndfa_random_kronecker,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,0.1278539896011352,0.34814453125
mixed_context,ndfa_random_kronecker,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,0.1004439815878868,0.348388671875
mixed_context,ndfa_random_kronecker,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.126203253865242,0.35986328125
task_aligned,nmnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.4227880239486694,0.912353515625
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,0.7877010107040405,0.344482421875
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.7671557664871216,0.35009765625
task_aligned,nmnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.4163999557495115,0.913818359375
mixed_context,fa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,75750.7265625,0.12890625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,0.7242026925086975,0.349853515625
mixed_context,fa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,58093.484375,0.1318359375
mixed_context,fa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,29700.32421875,0.106201171875
mixed_context,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.4,67525.3046875,0.125244140625
mixed_context,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.4,5983.90625,0.152587890625
task_aligned,bp,4.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.4047725200653076,0.9130859375
task_aligned,nmnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.413364291191101,0.918701171875
mixed_context,fa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,36864.75390625,0.12744140625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,0.8000576496124268,0.3916015625
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,0.8474339246749878,0.38818359375
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,0.8232760429382324,0.392333984375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,17.792308807373047,0.62451171875
task_aligned,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,15.18030071258545,0.263427734375
mixed_context,fa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,12280.5791015625,0.153564453125
mixed_context,fa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,103817.859375,0.13916015625
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,494.3804321289063,0.419921875
low_sample_noisy,fa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,11420.220703125,0.234130859375
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,4118.87744140625,0.2236328125
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,541.4442138671875,0.31396484375
task_aligned,fa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.4,1406.481689453125,0.475341796875
task_aligned,dfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.4,1.5595258474349976,0.70947265625
low_sample_noisy,bp,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.2928970754146576,0.60595703125
task_aligned,dfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.4,2.0889968872070312,0.544921875
nuisance_dominant,ndfa_random_kronecker,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.0488225929439067,0.43115234375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,0.4074066281318664,0.3134765625
nuisance_dominant,ndfa_random_kronecker,2.0,1.0,0.0,14.0,512.0,0.15,0.2,0.0484910644590854,0.41796875
nuisance_dominant,nmnc,4.0,1.0,0.0,14.0,512.0,0.15,0.2,1.415871262550354,0.157470703125
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.4451728761196136,0.330078125
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,0.3862635493278503,0.3349609375
nuisance_dominant,nmnc,4.0,2.0,0.0,14.0,512.0,0.15,0.2,1.4368500709533691,0.1669921875
nuisance_dominant,drtp_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,100761448.0,0.132568359375
nuisance_dominant,ndfa_random_kronecker,2.0,2.0,0.0,14.0,512.0,0.15,0.2,0.0443008318543434,0.42822265625
nuisance_dominant,vnc,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.9614177346229552,0.16650390625
nuisance_dominant,drtp_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,125514952.0,0.12646484375
nuisance_dominant,vnc,2.0,2.0,0.0,14.0,512.0,0.15,0.2,1.084625005722046,0.158447265625
nuisance_dominant,nmnc,4.0,0.0,0.0,14.0,512.0,0.15,0.2,1.438218593597412,0.15185546875
nuisance_dominant,vnc,4.0,2.0,0.0,14.0,512.0,0.15,0.2,1.1549865007400513,0.17431640625
nuisance_dominant,drtp_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,108892840.0,0.125732421875
low_sample_noisy,nmnc,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,1.0858449935913086,0.348876953125
low_sample_noisy,vnc,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.7501263618469238,0.400390625
low_sample_noisy,nmnc,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.9136760830879213,0.388916015625
low_sample_noisy,nmnc,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,1.1490826606750488,0.3427734375
task_aligned,fa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.4,5819.9052734375,0.44970703125
task_aligned,fa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.4,1828.7861328125,0.39111328125
low_sample_noisy,drtp_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,558588288.0,0.13037109375
low_sample_noisy,vnc,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.6956555247306824,0.400634765625
low_sample_noisy,vnc,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.6175302863121033,0.429931640625
mixed_context,nmnc,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,1.62004292011261,0.29736328125
mixed_context,nmnc,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,1.6058661937713623,0.30419921875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,97009.7109375,0.124267578125
mixed_context,bp,1.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.331848382949829,0.276611328125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.4,163.01016235351562,0.211669921875
mixed_context,nmnc,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.6143505573272705,0.298583984375
task_aligned,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.4,64.22540283203125,0.2529296875
task_aligned,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.4,27.256221771240234,0.430419921875
task_aligned,bp,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.4324740171432495,0.907470703125
mixed_context,drtp_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,2073908992.0,0.124755859375
mixed_context,ndfa_random_kronecker,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,0.1713105142116546,0.37548828125
mixed_context,drtp_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,1966487168.0,0.124755859375
mixed_context,vnc,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,1.4001749753952026,0.317138671875
task_aligned,nmnc,4.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.4645148515701294,0.912353515625
mixed_context,ndfa_random_kronecker,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,0.1669808626174926,0.383544921875
mixed_context,ndfa_random_kronecker,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,0.1702893078327179,0.3837890625
nuisance_dominant,nmnc,2.0,2.0,0.0,14.0,512.0,0.15,0.2,1.4730572700500488,0.153076171875
nuisance_dominant,nmnc,2.0,1.0,0.0,14.0,512.0,0.15,0.2,1.352362036705017,0.147216796875
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.2,7518.53564453125,0.13037109375
nuisance_dominant,bp,3.0,0.0,0.0,14.0,512.0,0.15,0.2,0.7193527817726135,0.171630859375
nuisance_dominant,drtp_random,4.0,2.0,0.0,14.0,512.0,0.15,0.2,35039776.0,0.12060546875
nuisance_dominant,nmnc,2.0,0.0,0.0,14.0,512.0,0.15,0.2,1.3576396703720093,0.150634765625
nuisance_dominant,vnc,4.0,1.0,0.0,14.0,512.0,0.15,0.2,1.3405702114105225,0.162841796875
low_sample_noisy,ndfa_random_kronecker,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.0177512243390083,0.84912109375
low_sample_noisy,drtp_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,345260448.0,0.121337890625
low_sample_noisy,ndfa_random_kronecker,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.0163763891905546,0.835693359375
low_sample_noisy,drtp_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,452393504.0,0.125244140625
nuisance_dominant,vnc,4.0,0.0,0.0,14.0,512.0,0.15,0.2,1.1169134378433228,0.1689453125
nuisance_dominant,vnc,2.0,1.0,0.0,14.0,512.0,0.15,0.2,1.112276315689087,0.15283203125
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.4,1.1410112380981443,0.83544921875
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.4,1.11625075340271,0.822265625
low_sample_noisy,ndfa_random_kronecker,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.0177122876048088,0.841552734375
task_aligned,fa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.4,133355.296875,0.489501953125
mixed_context,vnc,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,1.4362297058105469,0.3134765625
mixed_context,drtp_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,2088815616.0,0.1201171875
mixed_context,vnc,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,1.3783743381500244,0.326416015625
task_aligned,fa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.4,96155.4609375,0.364990234375
mixed_context,drtp_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.4,1838397696.0,0.126220703125
mixed_context,ndfa_random_kronecker,0.0,2.0,0.0,14.0,2048.0,0.15,0.4,0.1075180321931839,0.35205078125
mixed_context,drtp_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.4,1410533888.0,0.125732421875
mixed_context,nmnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.6432127952575684,0.290771484375
mixed_context,vnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.4576224088668823,0.30078125
mixed_context,nmnc,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.621808648109436,0.290771484375
mixed_context,nmnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.6045740842819214,0.299560546875
task_aligned,vnc,4.0,2.0,0.0,14.0,2048.0,0.05,0.4,1.4186270236968994,0.916259765625
mixed_context,vnc,3.0,0.0,0.0,14.0,2048.0,0.05,0.4,1.429841160774231,0.29833984375
mixed_context,drtp_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.4,2457543168.0,0.126953125
mixed_context,vnc,3.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.410471796989441,0.321044921875
task_aligned,nmnc,4.0,1.0,0.0,14.0,2048.0,0.05,0.4,1.4644005298614502,0.9130859375
nuisance_dominant,fa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.2,93256.4375,0.120849609375
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.2,0.4218595623970032,0.34326171875
nuisance_dominant,fa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.2,17854.416015625,0.12939453125
nuisance_dominant,fa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.2,85507.34375,0.118896484375
nuisance_dominant,drtp_random,4.0,0.0,0.0,14.0,512.0,0.15,0.2,55475772.0,0.133056640625
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.2,7222.2978515625,0.125
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.2,2456.06591796875,0.12890625
nuisance_dominant,drtp_random,4.0,1.0,0.0,14.0,512.0,0.15,0.2,73839040.0,0.11669921875
low_sample_noisy,fa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,16759.9296875,0.156982421875
